Date;Value
27/07/2020 20:45;0,0395
27/07/2020 21:00;0,0395
27/07/2020 21:15;0,0395
27/07/2020 21:30;0,0395
27/07/2020 21:45;0,0395
27/07/2020 22:00;0,037
27/07/2020 22:15;0,037
27/07/2020 22:30;0,037
27/07/2020 22:45;0,037
27/07/2020 23:00;0,0354
27/07/2020 23:15;0,0354
27/07/2020 23:30;0,0354
27/07/2020 23:45;0,0354
28/07/2020 00:00;0,0303
28/07/2020 00:15;0,0303
28/07/2020 00:30;0,0303
28/07/2020 00:45;0,0303
28/07/2020 01:00;0,0298
28/07/2020 01:15;0,0298
28/07/2020 01:30;0,0298
28/07/2020 01:45;0,0298
28/07/2020 02:00;0,0297
28/07/2020 02:15;0,0297
28/07/2020 02:30;0,0297
28/07/2020 02:45;0,0297
28/07/2020 03:00;0,0298
28/07/2020 03:15;0,0298
28/07/2020 03:30;0,0298
28/07/2020 03:45;0,0298
28/07/2020 04:00;0,0301
28/07/2020 04:15;0,0301
28/07/2020 04:30;0,0301
28/07/2020 04:45;0,0301
28/07/2020 05:00;0,0302
28/07/2020 05:15;0,0302
28/07/2020 05:30;0,0302
28/07/2020 05:45;0,0302
28/07/2020 06:00;0,0354
28/07/2020 06:15;0,0354
28/07/2020 06:30;0,0354
28/07/2020 06:45;0,0354
28/07/2020 07:00;0,04
28/07/2020 07:15;0,04
28/07/2020 07:30;0,04
28/07/2020 07:45;0,04
28/07/2020 08:00;0,0404
28/07/2020 08:15;0,0404
28/07/2020 08:30;0,0404
28/07/2020 08:45;0,0404
28/07/2020 09:00;0,04
28/07/2020 09:15;0,04
28/07/2020 09:30;0,04
28/07/2020 09:45;0,04
28/07/2020 10:00;0,0407
28/07/2020 10:15;0,0407
28/07/2020 10:30;0,0407
28/07/2020 10:45;0,0407
28/07/2020 11:00;0,0407
28/07/2020 11:15;0,0407
28/07/2020 11:30;0,0407
28/07/2020 11:45;0,0407
28/07/2020 12:00;0,04
28/07/2020 12:15;0,04
28/07/2020 12:30;0,04
28/07/2020 12:45;0,04
28/07/2020 13:00;0,0392
28/07/2020 13:15;0,0392
28/07/2020 13:30;0,0392
28/07/2020 13:45;0,0392
28/07/2020 14:00;0,0354
28/07/2020 14:15;0,0354
28/07/2020 14:30;0,0354
28/07/2020 14:45;0,0354
28/07/2020 15:00;0,0331
28/07/2020 15:15;0,0331
28/07/2020 15:30;0,0331
28/07/2020 15:45;0,0331
28/07/2020 16:00;0,0345
28/07/2020 16:15;0,0345
28/07/2020 16:30;0,0345
28/07/2020 16:45;0,0345
28/07/2020 17:00;0,0374
28/07/2020 17:15;0,0374
28/07/2020 17:30;0,0374
28/07/2020 17:45;0,0374
28/07/2020 18:00;0,0385
28/07/2020 18:15;0,0385
28/07/2020 18:30;0,0385
28/07/2020 18:45;0,0385
28/07/2020 19:00;0,0371
28/07/2020 19:15;0,0371
28/07/2020 19:30;0,0371
28/07/2020 19:45;0,0371
28/07/2020 20:00;0,0369
28/07/2020 20:15;0,0369
28/07/2020 20:30;0,0369
28/07/2020 20:45;0,0369
28/07/2020 21:00;0,0395
28/07/2020 21:15;0,0395
28/07/2020 21:30;0,0395
28/07/2020 21:45;0,0395
28/07/2020 22:00;0,0371
28/07/2020 22:15;0,0371
28/07/2020 22:30;0,0371
28/07/2020 22:45;0,0371
28/07/2020 23:00;0,034
28/07/2020 23:15;0,034
28/07/2020 23:30;0,034
28/07/2020 23:45;0,034
29/07/2020 00:00;0,029
29/07/2020 00:15;0,029
29/07/2020 00:30;0,029
29/07/2020 00:45;0,029
29/07/2020 01:00;0,0288
29/07/2020 01:15;0,0288
29/07/2020 01:30;0,0288
29/07/2020 01:45;0,0288
29/07/2020 02:00;0,0285
29/07/2020 02:15;0,0285
29/07/2020 02:30;0,0285
29/07/2020 02:45;0,0285
29/07/2020 03:00;0,0284
29/07/2020 03:15;0,0284
29/07/2020 03:30;0,0284
29/07/2020 03:45;0,0284
29/07/2020 04:00;0,0288
29/07/2020 04:15;0,0288
29/07/2020 04:30;0,0288
29/07/2020 04:45;0,0288
29/07/2020 05:00;0,0314
29/07/2020 05:15;0,0314
29/07/2020 05:30;0,0314
29/07/2020 05:45;0,0314
29/07/2020 06:00;0,0385
29/07/2020 06:15;0,0385
29/07/2020 06:30;0,0385
29/07/2020 06:45;0,0385
29/07/2020 07:00;0,04
29/07/2020 07:15;0,04
29/07/2020 07:30;0,04
29/07/2020 07:45;0,04
29/07/2020 08:00;0,0405
29/07/2020 08:15;0,0405
29/07/2020 08:30;0,0405
29/07/2020 08:45;0,0405
29/07/2020 09:00;0,0403
29/07/2020 09:15;0,0403
29/07/2020 09:30;0,0403
29/07/2020 09:45;0,0403
29/07/2020 10:00;0,0408
29/07/2020 10:15;0,0408
29/07/2020 10:30;0,0408
29/07/2020 10:45;0,0408
29/07/2020 11:00;0,0409
29/07/2020 11:15;0,0409
29/07/2020 11:30;0,0409
29/07/2020 11:45;0,0409
29/07/2020 12:00;0,0412
29/07/2020 12:15;0,0412
29/07/2020 12:30;0,0412
29/07/2020 12:45;0,0412
29/07/2020 13:00;0,0405
29/07/2020 13:15;0,0405
29/07/2020 13:30;0,0405
29/07/2020 13:45;0,0405
29/07/2020 14:00;0,0399
29/07/2020 14:15;0,0399
29/07/2020 14:30;0,0399
29/07/2020 14:45;0,0399
29/07/2020 15:00;0,04
29/07/2020 15:15;0,04
29/07/2020 15:30;0,04
29/07/2020 15:45;0,04
29/07/2020 16:00;0,0406
29/07/2020 16:15;0,0406
29/07/2020 16:30;0,0406
29/07/2020 16:45;0,0406
29/07/2020 17:00;0,0414
29/07/2020 17:15;0,0414
29/07/2020 17:30;0,0414
29/07/2020 17:45;0,0414
29/07/2020 18:00;0,0427
29/07/2020 18:15;0,0427
29/07/2020 18:30;0,0427
29/07/2020 18:45;0,0427
29/07/2020 19:00;0,0427
29/07/2020 19:15;0,0427
29/07/2020 19:30;0,0427
29/07/2020 19:45;0,0427
29/07/2020 20:00;0,0424
29/07/2020 20:15;0,0424
29/07/2020 20:30;0,0424
29/07/2020 20:45;0,0424
29/07/2020 21:00;0,0438
29/07/2020 21:15;0,0438
29/07/2020 21:30;0,0438
29/07/2020 21:45;0,0438
29/07/2020 22:00;0,041
29/07/2020 22:15;0,041
29/07/2020 22:30;0,041
29/07/2020 22:45;0,041
29/07/2020 23:00;0,0401
29/07/2020 23:15;0,0401
29/07/2020 23:30;0,0401
29/07/2020 23:45;0,0401
30/07/2020 00:00;0,0386
30/07/2020 00:15;0,0386
30/07/2020 00:30;0,0386
30/07/2020 00:45;0,0386
30/07/2020 01:00;0,0341
30/07/2020 01:15;0,0341
30/07/2020 01:30;0,0341
30/07/2020 01:45;0,0341
30/07/2020 02:00;0,034
30/07/2020 02:15;0,034
30/07/2020 02:30;0,034
30/07/2020 02:45;0,034
30/07/2020 03:00;0,034
30/07/2020 03:15;0,034
30/07/2020 03:30;0,034
30/07/2020 03:45;0,034
30/07/2020 04:00;0,035
30/07/2020 04:15;0,035
30/07/2020 04:30;0,035
30/07/2020 04:45;0,035
30/07/2020 05:00;0,0357
30/07/2020 05:15;0,0357
30/07/2020 05:30;0,0357
30/07/2020 05:45;0,0357
30/07/2020 06:00;0,0409
30/07/2020 06:15;0,0409
30/07/2020 06:30;0,0409
30/07/2020 06:45;0,0409
30/07/2020 07:00;0,0416
30/07/2020 07:15;0,0416
30/07/2020 07:30;0,0416
30/07/2020 07:45;0,0416
30/07/2020 08:00;0,042
30/07/2020 08:15;0,042
30/07/2020 08:30;0,042
30/07/2020 08:45;0,042
30/07/2020 09:00;0,0409
30/07/2020 09:15;0,0409
30/07/2020 09:30;0,0409
30/07/2020 09:45;0,0409
30/07/2020 10:00;0,0415
30/07/2020 10:15;0,0415
30/07/2020 10:30;0,0415
30/07/2020 10:45;0,0415
30/07/2020 11:00;0,042
30/07/2020 11:15;0,042
30/07/2020 11:30;0,042
30/07/2020 11:45;0,042
30/07/2020 12:00;0,042
30/07/2020 12:15;0,042
30/07/2020 12:30;0,042
30/07/2020 12:45;0,042
30/07/2020 13:00;0,0417
30/07/2020 13:15;0,0417
30/07/2020 13:30;0,0417
30/07/2020 13:45;0,0417
30/07/2020 14:00;0,0415
30/07/2020 14:15;0,0415
30/07/2020 14:30;0,0415
30/07/2020 14:45;0,0415
30/07/2020 15:00;0,0416
30/07/2020 15:15;0,0416
30/07/2020 15:30;0,0416
30/07/2020 15:45;0,0416
30/07/2020 16:00;0,0417
30/07/2020 16:15;0,0417
30/07/2020 16:30;0,0417
30/07/2020 16:45;0,0417
30/07/2020 17:00;0,0428
30/07/2020 17:15;0,0428
30/07/2020 17:30;0,0428
30/07/2020 17:45;0,0428
30/07/2020 18:00;0,0434
30/07/2020 18:15;0,0434
30/07/2020 18:30;0,0434
30/07/2020 18:45;0,0434
30/07/2020 19:00;0,0446
30/07/2020 19:15;0,0446
30/07/2020 19:30;0,0446
30/07/2020 19:45;0,0446
30/07/2020 20:00;0,0449
30/07/2020 20:15;0,0449
30/07/2020 20:30;0,0449
30/07/2020 20:45;0,0449
30/07/2020 21:00;0,0445
30/07/2020 21:15;0,0445
30/07/2020 21:30;0,0445
30/07/2020 21:45;0,0445
30/07/2020 22:00;0,0418
30/07/2020 22:15;0,0418
30/07/2020 22:30;0,0418
30/07/2020 22:45;0,0418
30/07/2020 23:00;0,0397
30/07/2020 23:15;0,0397
30/07/2020 23:30;0,0397
30/07/2020 23:45;0,0397
31/07/2020 00:00;0,035
31/07/2020 00:15;0,035
31/07/2020 00:30;0,035
31/07/2020 00:45;0,035
31/07/2020 01:00;0,0382
31/07/2020 01:15;0,0382
31/07/2020 01:30;0,0382
31/07/2020 01:45;0,0382
31/07/2020 02:00;0,0369
31/07/2020 02:15;0,0369
31/07/2020 02:30;0,0369
31/07/2020 02:45;0,0369
31/07/2020 03:00;0,0376
31/07/2020 03:15;0,0376
31/07/2020 03:30;0,0376
31/07/2020 03:45;0,0376
31/07/2020 04:00;0,0382
31/07/2020 04:15;0,0382
31/07/2020 04:30;0,0382
31/07/2020 04:45;0,0382
31/07/2020 05:00;0,0372
31/07/2020 05:15;0,0372
31/07/2020 05:30;0,0372
31/07/2020 05:45;0,0372
31/07/2020 06:00;0,0402
31/07/2020 06:15;0,0402
31/07/2020 06:30;0,0402
31/07/2020 06:45;0,0402
31/07/2020 07:00;0,0428
31/07/2020 07:15;0,0428
31/07/2020 07:30;0,0428
31/07/2020 07:45;0,0428
31/07/2020 08:00;0,043
31/07/2020 08:15;0,043
31/07/2020 08:30;0,043
31/07/2020 08:45;0,043
31/07/2020 09:00;0,0435
31/07/2020 09:15;0,0435
31/07/2020 09:30;0,0435
31/07/2020 09:45;0,0435
31/07/2020 10:00;0,0443
31/07/2020 10:15;0,0443
31/07/2020 10:30;0,0443
31/07/2020 10:45;0,0443
31/07/2020 11:00;0,045
31/07/2020 11:15;0,045
31/07/2020 11:30;0,045
31/07/2020 11:45;0,045
31/07/2020 12:00;0,045
31/07/2020 12:15;0,045
31/07/2020 12:30;0,045
31/07/2020 12:45;0,045
31/07/2020 13:00;0,0444
31/07/2020 13:15;0,0444
31/07/2020 13:30;0,0444
31/07/2020 13:45;0,0444
31/07/2020 14:00;0,043
31/07/2020 14:15;0,043
31/07/2020 14:30;0,043
31/07/2020 14:45;0,043
31/07/2020 15:00;0,0429
31/07/2020 15:15;0,0429
31/07/2020 15:30;0,0429
31/07/2020 15:45;0,0429
31/07/2020 16:00;0,0437
31/07/2020 16:15;0,0437
31/07/2020 16:30;0,0437
31/07/2020 16:45;0,0437
31/07/2020 17:00;0,044
31/07/2020 17:15;0,044
31/07/2020 17:30;0,044
31/07/2020 17:45;0,044
31/07/2020 18:00;0,0449
31/07/2020 18:15;0,0449
31/07/2020 18:30;0,0449
31/07/2020 18:45;0,0449
31/07/2020 19:00;0,0455
31/07/2020 19:15;0,0455
31/07/2020 19:30;0,0455
31/07/2020 19:45;0,0455
31/07/2020 20:00;0,046
31/07/2020 20:15;0,046
31/07/2020 20:30;0,046
31/07/2020 20:45;0,046
31/07/2020 21:00;0,045
31/07/2020 21:15;0,045
31/07/2020 21:30;0,045
31/07/2020 21:45;0,045
31/07/2020 22:00;0,0425
31/07/2020 22:15;0,0425
31/07/2020 22:30;0,0425
31/07/2020 22:45;0,0425
31/07/2020 23:00;0,038
31/07/2020 23:15;0,038
31/07/2020 23:30;0,038
31/07/2020 23:45;0,038
01/08/2020 00:00;0,0324
